STATEFP,COUNTYFP,TRACTCE,geocode,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME.y,total_pop,total_HU,total_vacant,med_HH_Income,workfulltime_ins,HH_SSIncome,B17006_006E,disabled_belpov,disabled_nopov,HH_oneworker,HH_oneearner,B10010_003E,child_disabled_publicins,child_disabled_privateins,B27003_001E,B27002_001E,totalpop_35_64,empins_35_64,indins_35_64,medicare_35_64,medicaid_35_64,tricare_35_64,VAins35_64,blackpop,whitepop,poverty,childpop,povertychild,internetaccess,HHwithchildSNAP,ownernovehicle,renternovehicle,racehispanic,PCTdisabled_belpov,PCTdisabled_nopov,PCTHH_oneworker,PCTHH_oneearner,PCT_RecSSI,PCTchild_disabled_publicins,PCTchild_disabled_privateins,PCTPrivate35_64,PCTPublic35_64,PCTblack,PCTwhite,PCTpov,PCTchildpov,PCTvacant,PCTinternetaccess,PCTfamiliesSNAP,PCTnovehicle,PCThispanic,geometry
42,101,035100,42101035100,351,Census Tract 351,G5020,S,997445,666022,40.0488411,-74.9859716,"Census Tract 351, Philadelphia County, Pennsylvania",3856,2045,196,62188,1029,137,34,97,361,707,290,NA,137,236,3740,3740,1472,1025,27,66,43,0,0,299,3227,478,370,53,1773,111,52,73,219,0.025155602,0.093620332,0.183350622,0.075207469,0.066992665,0.035529046,0.06120332,0.714673913,0.074048913,0.077541494,0.836877593,0.123962656,0.143243243,0.095843521,0.866992665,0.054278729,0.061124694,0.056794606,"MULTIPOLYGON (((-74.9955 40.04766, -74.99522 40.04783, -74.99495 40.04798, -74.99467 40.04813, -74.99439 40.04828, -74.99429 40.04833, -74.99381 40.04857, -74.99353 40.04871, -74.99324 40.04886, -74.99295 40.049, -74.99265 40.04913, -74.99236 40.04927, -74.9922 40.04934, -74.99176 40.04953, -74.99146 40.04965, -74.99116 40.04978, -74.99086 40.0499, -74.99056 40.05003, -74.99026 40.05016, -74.98996 40.05029, -74.98967 40.05042, -74.98935 40.05056, -74.98908 40.0507, -74.98887 40.05082, -74.98881 40.05085, -74.98854 40.05101, -74.98817 40.05124, -74.98791 40.05141, -74.98764 40.05157, -74.98738 40.05174, -74.98727 40.05182, -74.98712 40.05192, -74.98687 40.0521, -74.98663 40.05228, -74.98638 40.05247, -74.98615 40.05266, -74.98594 40.05286, -74.98574 40.05308, -74.98555 40.0533, -74.98535 40.05351, -74.98515 40.05373, -74.98473 40.05415, -74.98456 40.05432, -74.9841 40.05478, -74.98406 40.05482, -74.98398 40.05491, -74.9839 40.05499, -74.98389 40.05498, -74.98384 40.05491, -74.98355 40.05454, -74.98349 40.05445, -74.98319 40.05422, -74.98267 40.05395, -74.98255 40.05395, -74.9822 40.0538, -74.98202 40.05373, -74.98003 40.05364, -74.97974 40.05355, -74.97971 40.05347, -74.9797 40.0534, -74.97955 40.05324, -74.97947 40.05316, -74.97909 40.05286, -74.97856 40.05249, -74.97841 40.05242, -74.97819 40.05229, -74.97792 40.05213, -74.97628 40.05066, -74.97601 40.05042, -74.975 40.04951, -74.97398 40.04859, -74.97743 40.04571, -74.97785 40.04537, -74.97933 40.04445, -74.98026 40.04386, -74.98078 40.04354, -74.98146 40.04293, -74.98277 40.04177, -74.98319 40.0414, -74.98468 40.04032, -74.98657 40.03896, -74.9903 40.04238, -74.99061 40.04237, -74.99094 40.04252, -74.99098 40.04253, -74.99166 40.04313, -74.99227 40.04368, -74.99288 40.04421, -74.9932 40.04449, -74.99349 40.04476, -74.99382 40.04504, -74.9941 40.0453, -74.99472 40.04584, -74.9954 40.04644, -74.99627 40.0472, -74.9955 40.04766)))"
42,101,035200,42101035200,352,Census Tract 352,G5020,S,1850925,14613,40.0553,-74.9901521,"Census Tract 352, Philadelphia County, Pennsylvania",4934,2194,81,81367,1908,21,18,51,197,1035,306,NA,196,501,4934,4934,1981,1429,193,65,141,0,10,211,4348,235,638,44,1855,42,83,23,270,0.010336441,0.039927037,0.20976895,0.062018646,0.009571559,0.039724362,0.101540332,0.818778395,0.10903584,0.042764491,0.881232266,0.047628699,0.068965517,0.03691887,0.845487694,0.019143118,0.048313582,0.054722335,"MULTIPOLYGON (((-75.0048 40.05475, -75.00299 40.056, -75.00118 40.05723, -75.00109 40.05727, -74.99989 40.05763, -74.99943 40.05776, -74.99826 40.05808, -74.99698 40.05842, -74.99565 40.05875, -74.99407 40.05916, -74.99299 40.05944, -74.99203 40.05968, -74.99172 40.05978, -74.99158 40.05983, -74.99125 40.05995, -74.99091 40.06011, -74.9907 40.06023, -74.99043 40.0604, -74.98839 40.06163, -74.98798 40.06189, -74.98794 40.06191, -74.98734 40.06227, -74.98704 40.06245, -74.98561 40.06332, -74.98558 40.06334, -74.98495 40.06366, -74.98417 40.06408, -74.98373 40.06426, -74.98326 40.06442, -74.98282 40.06455, -74.98235 40.06467, -74.98115 40.06491, -74.9811 40.06492, -74.98102 40.06494, -74.98102 40.06485, -74.98094 40.06471, -74.9809 40.06462, -74.98087 40.06447, -74.9809 40.06438, -74.98091 40.06427, -74.98102 40.06382, -74.98114 40.06368, -74.98114 40.06337, -74.98091 40.06301, -74.98091 40.06274, -74.98108 40.06256, -74.98108 40.06242, -74.98096 40.06206, -74.98096 40.06175, -74.98085 40.06161, -74.98085 40.06116, -74.98067 40.06085, -74.98038 40.06057, -74.98038 40.06035, -74.98155 40.05945, -74.98184 40.05909, -74.98237 40.05868, -74.9829 40.05837, -74.98302 40.05837, -74.98331 40.05819, -74.98387 40.05795, -74.98413 40.05784, -74.98436 40.05774, -74.9848 40.0574, -74.98489 40.05729, -74.98489 40.05698, -74.98489 40.05684, -74.98448 40.05629, -74.9843 40.05585, -74.98419 40.05557, -74.9842 40.05552, -74.9842 40.0555, -74.98419 40.05547, -74.98419 40.05535, -74.98407 40.05512, -74.984 40.05507, -74.98397 40.05504, -74.98393 40.05502, -74.9839 40.05499, -74.98398 40.05491, -74.98406 40.05482, -74.9841 40.05478, -74.98456 40.05432, -74.98473 40.05415, -74.98515 40.05373, -74.98535 40.05351, -74.98555 40.0533, -74.98574 40.05308, -74.98594 40.05286, -74.98615 40.05266, -74.98638 40.05247, -74.98663 40.05228, -74.98687 40.0521, -74.98712 40.05192, -74.98727 40.05182, -74.98738 40.05174, -74.98764 40.05157, -74.98791 40.05141, -74.98817 40.05124, -74.98854 40.05101, -74.98881 40.05085, -74.98887 40.05082, -74.98908 40.0507, -74.98935 40.05056, -74.98967 40.05042, -74.98996 40.05029, -74.99026 40.05016, -74.99056 40.05003, -74.99086 40.0499, -74.99116 40.04978, -74.99146 40.04965, -74.99176 40.04953, -74.9922 40.04934, -74.99236 40.04927, -74.99265 40.04913, -74.99295 40.049, -74.99324 40.04886, -74.99353 40.04871, -74.99381 40.04857, -74.99429 40.04833, -74.99439 40.04828, -74.99467 40.04813, -74.99495 40.04798, -74.99522 40.04783, -74.9955 40.04766, -74.99627 40.0472, -74.99665 40.04754, -74.9968 40.04768, -74.99714 40.04802, -74.99729 40.04815, -74.99763 40.04844, -74.99786 40.04865, -74.99809 40.04885, -74.99815 40.0489, -74.99862 40.04932, -74.99922 40.04986, -74.99979 40.05036, -74.99988 40.0504, -75.00051 40.05097, -75.00112 40.05151, -75.00174 40.05205, -75.00234 40.05259, -75.00295 40.05313, -75.00356 40.05367, -75.00416 40.05421, -75.0048 40.05475)))"
42,101,980300,42101980300,9803,Census Tract 9803,G5020,S,7596033,22736,40.0811422,-75.0113551,"Census Tract 9803, Philadelphia County, Pennsylvania",0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MULTIPOLYGON (((-75.02895 40.08097, -75.02784 40.08212, -75.02761 40.08236, -75.0268 40.08319, -75.02642 40.08359, -75.02523 40.08482, -75.02465 40.08543, -75.024 40.08611, -75.0234 40.08672, -75.02304 40.08709, -75.02254 40.08761, -75.02204 40.08814, -75.02203 40.08815, -75.02202 40.08816, -75.02186 40.08832, -75.02185 40.08833, -75.02155 40.08864, -75.02111 40.08912, -75.02007 40.09017, -75.01757 40.09275, -75.01553 40.09486, -75.01515 40.09527, -75.01473 40.09568, -75.01432 40.09607, -75.01416 40.09624, -75.01273 40.09739, -75.01254 40.09752, -75.01225 40.09773, -75.01165 40.09814, -75.00979 40.09942, -75.0094 40.09969, -75.00938 40.0997, -75.0087 40.10017, -75.00864 40.10021, -75.00797 40.10067, -75.0064 40.10176, -75.00511 40.10264, -75.00366 40.10364, -75.00339 40.10383, -75.00313 40.10402, -75.00262 40.10436, -75.0018 40.10493, -75.00164 40.1048, -75.0015 40.10468, -75.00137 40.10456, -75.00134 40.10447, -74.9998 40.10324, -74.99901 40.10258, -74.99873 40.10231, -74.99838 40.10185, -74.99817 40.10161, -74.99724 40.10075, -74.99657 40.10014, -74.99546 40.09917, -74.99469 40.09851, -74.99126 40.09578, -74.98909 40.09393, -74.98742 40.09255, -74.98644 40.09174, -74.98518 40.09073, -74.98418 40.08991, -74.98443 40.08974, -74.98466 40.08953, -74.98488 40.0893, -74.98491 40.08926, -74.98495 40.0892, -74.98503 40.0891, -74.98527 40.08872, -74.98585 40.08768, -74.98613 40.08727, -74.98658 40.08662, -74.98682 40.08631, -74.98707 40.08605, -74.98764 40.08557, -74.98846 40.08492, -74.98878 40.0847, -74.98908 40.08454, -74.98957 40.08431, -74.99016 40.08405, -74.99049 40.0839, -74.99166 40.08322, -74.99435 40.08168, -74.9958 40.08084, -74.99723 40.08002, -74.99746 40.07985, -74.99764 40.0797, -74.99779 40.07954, -74.99849 40.0787, -75.0009 40.07583, -75.00146 40.07515, -75.00163 40.07494, -75.00177 40.07474, -75.00187 40.07458, -75.00195 40.07442, -75.0021 40.07405, -75.00225 40.07336, -75.00234 40.07308, -75.00247 40.07275, -75.00262 40.07248, -75.00283 40.07218, -75.00304 40.07191, -75.0033 40.07163, -75.00361 40.07136, -75.00394 40.07112, -75.00423 40.07092, -75.00483 40.07057, -75.00727 40.06916, -75.01056 40.0708, -75.01131 40.07117, -75.01135 40.07119, -75.01313 40.07207, -75.01409 40.07264, -75.01506 40.07318, -75.01703 40.07428, -75.01708 40.07431, -75.01714 40.07434, -75.02131 40.07671, -75.02135 40.07673, -75.02175 40.07695, -75.02371 40.07799, -75.02538 40.07894, -75.02845 40.08068, -75.0286 40.08077, -75.02877 40.08086, -75.02895 40.08097)))"
42,101,035500,42101035500,355,Census Tract 355,G5020,S,2290052,1067,40.0911285,-75.0293244,"Census Tract 355, Philadelphia County, Pennsylvania",7724,3058,114,61579,2293,147,102,75,355,702,597,NA,832,766,7724,7724,2760,1596,226,57,246,0,0,364,5790,1052,1561,286,2568,352,119,180,306,0.009709995,0.045960642,0.090885552,0.077291559,0.048070634,0.107716209,0.099171414,0.660144928,0.109782609,0.047125842,0.7496116,0.136198861,0.183215887,0.037279267,0.839764552,0.115107914,0.097776324,0.039616779,"MULTIPOLYGON (((-75.04149 40.08734, -75.03824 40.08981, -75.03524 40.09209, -75.03517 40.09215, -75.03481 40.09242, -75.03466 40.09253, -75.03073 40.09553, -75.02703 40.09834, -75.02651 40.09874, -75.02393 40.1007, -75.02279 40.10041, -75.02229 40.10028, -75.02209 40.10021, -75.02184 40.1001, -75.01973 40.09835, -75.01888 40.09764, -75.01823 40.0971, -75.01657 40.09572, -75.01562 40.09492, -75.01553 40.09486, -75.01757 40.09275, -75.02007 40.09017, -75.02111 40.08912, -75.02155 40.08864, -75.02185 40.08833, -75.02186 40.08832, -75.02202 40.08816, -75.02203 40.08815, -75.02204 40.08814, -75.02254 40.08761, -75.02304 40.08709, -75.0234 40.08672, -75.024 40.08611, -75.02465 40.08543, -75.02523 40.08482, -75.02642 40.08359, -75.0268 40.08319, -75.02761 40.08236, -75.02784 40.08212, -75.02895 40.08097, -75.02974 40.0814, -75.03048 40.08182, -75.03131 40.08224, -75.03214 40.08269, -75.03383 40.08355, -75.03547 40.08441, -75.03627 40.0848, -75.0375 40.08546, -75.0384 40.08447, -75.0387 40.08485, -75.03911 40.0853, -75.03937 40.08553, -75.03951 40.0857, -75.03972 40.08593, -75.04044 40.08658, -75.04088 40.08697, -75.04107 40.08717, -75.04149 40.08734)))"
42,101,035800,42101035800,358,Census Tract 358,G5020,S,1757642,2013,40.1213169,-75.0257898,"Census Tract 358, Philadelphia County, Pennsylvania",6464,2305,36,59764,1691,236,0,63,342,801,361,NA,682,707,6464,6464,2464,1584,500,189,76,0,0,195,4357,700,1429,0,2161,471,38,25,311,0.009746287,0.052908416,0.123917079,0.055847772,0.102386117,0.105507426,0.109375,0.845779221,0.107548701,0.030167079,0.674040842,0.108292079,0,0.015618221,0.937527115,0.204338395,0.027331887,0.048112624,"MULTIPOLYGON (((-75.03784 40.12021, -75.03755 40.12041, -75.03363 40.12313, -75.03326 40.12338, -75.03181 40.1244, -75.03165 40.1245, -75.02623 40.12826, -75.02579 40.12857, -75.02513 40.12908, -75.02489 40.12922, -75.02319 40.12822, -75.02204 40.12753, -75.02193 40.12747, -75.0205 40.12661, -75.02046 40.12659, -75.02043 40.12657, -75.0201 40.12636, -75.01776 40.125, -75.01772 40.12498, -75.01538 40.1236, -75.01579 40.12274, -75.0162 40.12194, -75.01674 40.121, -75.01801 40.11891, -75.01846 40.11812, -75.01987 40.11666, -75.0205 40.11597, -75.02106 40.11541, -75.02161 40.11486, -75.02195 40.11448, -75.02304 40.113, -75.02459 40.1139, -75.0247 40.11396, -75.02625 40.11488, -75.02692 40.11527, -75.02723 40.11542, -75.02773 40.1156, -75.02806 40.1157, -75.02923 40.11597, -75.03006 40.1163, -75.03044 40.11654, -75.03126 40.11703, -75.03201 40.11751, -75.03279 40.11799, -75.03358 40.11846, -75.03431 40.1189, -75.035 40.11933, -75.03521 40.11946, -75.03635 40.12017, -75.0364 40.1202, -75.03645 40.12028, -75.0365 40.12039, -75.03767 40.12014, -75.03784 40.12021)))"
42,101,035900,42101035900,359,Census Tract 359,G5020,S,2244712,2511,40.1091461,-75.0163486,"Census Tract 359, Philadelphia County, Pennsylvania",5159,2159,178,58772,1373,218,0,84,452,533,396,NA,173,811,5159,5159,2309,1129,510,38,331,0,0,43,3609,816,957,38,1631,168,42,316,330,0.016282225,0.087613879,0.103314596,0.076759062,0.100972673,0.033533631,0.157201008,0.709831096,0.159809441,0.008334949,0.699554177,0.158170188,0.039707419,0.082445577,0.755442334,0.077813803,0.165817508,0.063965885,"MULTIPOLYGON (((-75.0284 40.10355, -75.02771 40.10508, -75.02705 40.10665, -75.0263 40.10832, -75.02623 40.10842, -75.02617 40.10851, -75.02559 40.10931, -75.02514 40.10995, -75.02476 40.11055, -75.02431 40.11118, -75.02304 40.113, -75.02195 40.11448, -75.02161 40.11486, -75.02106 40.11541, -75.0205 40.11597, -75.01987 40.11666, -75.01846 40.11812, -75.01801 40.11891, -75.01674 40.121, -75.0162 40.12194, -75.01579 40.12274, -75.01538 40.1236, -75.0143 40.12295, -75.01315 40.12228, -75.01183 40.12148, -75.01126 40.12115, -75.01045 40.12068, -75.00911 40.11986, -75.00871 40.11961, -75.00784 40.11912, -75.00699 40.1186, -75.00683 40.11807, -75.00676 40.11787, -75.00594 40.11606, -75.00544 40.11491, -75.00539 40.1148, -75.01027 40.11108, -75.01235 40.1095, -75.01403 40.10823, -75.01562 40.10701, -75.01706 40.10592, -75.01722 40.1058, -75.01761 40.1055, -75.01815 40.10509, -75.01862 40.10473, -75.02009 40.10362, -75.02081 40.10307, -75.02393 40.1007, -75.02553 40.10111, -75.02556 40.10112, -75.02566 40.10114, -75.02697 40.10151, -75.02764 40.10177, -75.02791 40.10195, -75.02888 40.10254, -75.0284 40.10355)))"
42,101,036000,42101036000,360,Census Tract 360,G5020,S,2043080,638,40.1059783,-75.0079841,"Census Tract 360, Philadelphia County, Pennsylvania",3474,1291,30,56250,1110,203,28,83,275,356,205,NA,199,347,3104,3104,1318,744,150,45,57,0,38,554,1918,601,531,118,1114,161,29,147,153,0.023891767,0.07915947,0.102475533,0.059009787,0.157242448,0.057282671,0.099884859,0.678300455,0.106221548,0.159470351,0.552101324,0.172999424,0.222222222,0.0232378,0.862896979,0.124709527,0.136328428,0.044041451,"MULTIPOLYGON (((-75.02393 40.1007, -75.02081 40.10307, -75.02009 40.10362, -75.01862 40.10473, -75.01815 40.10509, -75.01761 40.1055, -75.01722 40.1058, -75.01706 40.10592, -75.01562 40.10701, -75.01403 40.10823, -75.01235 40.1095, -75.01027 40.11108, -75.00539 40.1148, -75.00498 40.1139, -75.00355 40.11085, -75.00342 40.11088, -75.00314 40.11095, -75.00294 40.11098, -75.0026 40.11097, -75.00241 40.11098, -75.00211 40.11104, -75.00096 40.11139, -74.9994 40.11013, -74.99804 40.10896, -74.99779 40.10873, -74.99712 40.10815, -74.99813 40.10747, -74.99919 40.10671, -75.0018 40.10493, -75.00262 40.10436, -75.00313 40.10402, -75.00339 40.10383, -75.00366 40.10364, -75.00511 40.10264, -75.0064 40.10176, -75.00797 40.10067, -75.00864 40.10021, -75.0087 40.10017, -75.00938 40.0997, -75.0094 40.09969, -75.00979 40.09942, -75.01165 40.09814, -75.01225 40.09773, -75.01254 40.09752, -75.01273 40.09739, -75.01416 40.09624, -75.01432 40.09607, -75.01473 40.09568, -75.01515 40.09527, -75.01553 40.09486, -75.01562 40.09492, -75.01657 40.09572, -75.01823 40.0971, -75.01888 40.09764, -75.01973 40.09835, -75.02184 40.1001, -75.02209 40.10021, -75.02229 40.10028, -75.02279 40.10041, -75.02393 40.1007)))"
42,101,036100,42101036100,361,Census Tract 361,G5020,S,1205996,7044,40.0993951,-74.9909265,"Census Tract 361, Philadelphia County, Pennsylvania",4065,1536,141,64688,1458,117,0,55,346,670,405,NA,548,571,4065,4065,1456,818,162,39,60,33,0,1230,2556,243,1001,99,1415,481,40,0,324,0.013530135,0.085116851,0.164821648,0.099630996,0.076171875,0.134809348,0.140467405,0.695741758,0.067994505,0.302583026,0.628782288,0.059778598,0.098901099,0.091796875,0.921223958,0.313151042,0.026041667,0.079704797,"MULTIPOLYGON (((-75.0018 40.10493, -74.99919 40.10671, -74.99813 40.10747, -74.99712 40.10815, -74.99696 40.10801, -74.99683 40.1079, -74.99669 40.10777, -74.9964 40.10752, -74.99471 40.10612, -74.99444 40.10585, -74.99232 40.10408, -74.9922 40.10398, -74.99204 40.10385, -74.99003 40.10212, -74.98892 40.10119, -74.98807 40.10045, -74.98768 40.10012, -74.98762 40.10007, -74.98667 40.09928, -74.98581 40.09856, -74.98464 40.09757, -74.98431 40.0973, -74.9841 40.0971, -74.98002 40.09371, -74.9802 40.09357, -74.9806 40.09323, -74.98185 40.09216, -74.98207 40.09197, -74.98211 40.09194, -74.98238 40.09172, -74.98292 40.09118, -74.98304 40.09105, -74.98352 40.09053, -74.98377 40.09028, -74.98418 40.08991, -74.98518 40.09073, -74.98644 40.09174, -74.98742 40.09255, -74.98909 40.09393, -74.99126 40.09578, -74.99469 40.09851, -74.99546 40.09917, -74.99657 40.10014, -74.99724 40.10075, -74.99817 40.10161, -74.99838 40.10185, -74.99873 40.10231, -74.99901 40.10258, -74.9998 40.10324, -75.00134 40.10447, -75.00137 40.10456, -75.0015 40.10468, -75.00164 40.1048, -75.0018 40.10493)))"
42,101,026000,42101026000,260,Census Tract 260,G5020,S,543433,0,40.0761235,-75.169456,"Census Tract 260, Philadelphia County, Pennsylvania",3297,1317,0,58981,1116,56,0,87,157,682,484,NA,206,348,3297,3297,1306,639,78,80,176,0,0,3114,87,370,507,78,1231,157,52,71,10,0.026387625,0.047619048,0.206854716,0.146800121,0.042520881,0.062481043,0.1055505,0.549004594,0.196018377,0.944494995,0.026387625,0.112223233,0.153846154,0,0.934700076,0.119210326,0.093394077,0.00303306,"MULTIPOLYGON (((-75.17551 40.07521, -75.17513 40.07558, -75.17485 40.07587, -75.17448 40.07624, -75.17417 40.07655, -75.17387 40.07686, -75.17365 40.07707, -75.17337 40.07735, -75.17315 40.07758, -75.17288 40.07785, -75.17262 40.0781, -75.17234 40.07838, -75.17211 40.07861, -75.17162 40.07911, -75.17113 40.07961, -75.17055 40.08018, -75.16991 40.08082, -75.16824 40.07983, -75.16764 40.07948, -75.16497 40.07787, -75.1634 40.07695, -75.16372 40.07664, -75.16399 40.07638, -75.16423 40.07614, -75.16451 40.07587, -75.16478 40.0756, -75.16539 40.075, -75.16552 40.07485, -75.16578 40.07461, -75.16606 40.07434, -75.16627 40.07413, -75.16659 40.07382, -75.16687 40.07355, -75.1671 40.07332, -75.16763 40.0728, -75.16831 40.07214, -75.16864 40.07182, -75.16899 40.07147, -75.16935 40.07168, -75.16992 40.072, -75.16996 40.07202, -75.17022 40.07218, -75.17172 40.07304, -75.17313 40.07385, -75.17355 40.07408, -75.17394 40.07431, -75.17439 40.07456, -75.17472 40.07476, -75.17517 40.07502, -75.17551 40.07521)))"
42,101,027500,42101027500,275,Census Tract 275,G5020,S,611452,0,40.040041,-75.1322903,"Census Tract 275, Philadelphia County, Pennsylvania",4913,1683,122,52989,1320,170,91,217,562,666,445,NA,723,655,4913,4913,1969,1072,36,20,261,0,0,3655,564,1002,1144,361,1261,433,187,160,1149,0.044168532,0.114390393,0.135558722,0.090576023,0.101010101,0.147160594,0.133319764,0.562722194,0.142712037,0.743944637,0.114797476,0.203948708,0.315559441,0.072489602,0.749257279,0.257278669,0.206179441,0.233869326,"MULTIPOLYGON (((-75.13511 40.03907, -75.13503 40.03945, -75.13497 40.03976, -75.1349 40.04018, -75.13487 40.0405, -75.13484 40.04077, -75.13482 40.041, -75.1348 40.04131, -75.13479 40.04146, -75.13478 40.04158, -75.13476 40.04176, -75.13475 40.04184, -75.13473 40.0421, -75.13472 40.04236, -75.13472 40.04263, -75.13473 40.04324, -75.13473 40.04342, -75.13473 40.04473, -75.13473 40.04485, -75.13473 40.045, -75.13473 40.04526, -75.13473 40.04579, -75.13472 40.04613, -75.13294 40.04606, -75.13212 40.04602, -75.13128 40.04598, -75.13047 40.04589, -75.12948 40.04576, -75.12901 40.0457, -75.1285 40.04563, -75.12883 40.04409, -75.12895 40.04357, -75.12906 40.04309, -75.12916 40.04257, -75.12933 40.04181, -75.1295 40.04105, -75.12983 40.03953, -75.13016 40.03799, -75.13052 40.03644, -75.13088 40.03474, -75.13116 40.03339, -75.13129 40.03282, -75.13165 40.03286, -75.1333 40.03306, -75.13334 40.03307, -75.13398 40.03314, -75.13465 40.03323, -75.13504 40.03328, -75.13491 40.03605, -75.13482 40.03699, -75.1348 40.03705, -75.13447 40.03851, -75.13481 40.03857, -75.13526 40.03864, -75.13511 40.03907)))"
